,wahre_labels,nearestneighbour,catch22,shapelets,rocket
40433,False,False,0.01,0.019956352,0.0
40683,False,False,0.01,0.011912398,0.0
40755,False,False,0.06,0.1318576,0.0
41286,False,False,0.045,0.10056221,0.0
42526,False,False,0.0,0.023266928,0.0
42773,False,False,0.015,0.054582413,0.0
42845,False,False,0.065,0.26947272,0.0
43375,False,False,0.04,0.21749142,0.0
45675,False,False,0.005,0.010847402,0.0
45923,False,False,0.005,0.026835749,0.0
45996,False,False,0.08,0.33233476,0.0
46520,False,False,0.035,0.3223343,0.0
55101,False,False,0.0,0.053157534,0.0
55346,False,False,0.025,0.15777896,0.0
55419,False,False,0.025,0.40519944,0.0
55952,False,False,0.07,0.17929877,0.0
58252,False,False,0.0,0.16721465,0.0
58499,False,False,0.0,0.019249067,0.0
58572,False,False,0.0,0.033568744,0.0
59107,False,False,0.005,0.004165867,0.0
62460,False,False,0.0,0.30499035,0.0
62709,False,False,0.0,0.02833983,0.0
62782,False,False,0.005,0.029220276,0.0
63309,False,False,0.0,0.00010833341,0.0
66646,False,False,0.0,0.16449268,0.0
66894,False,False,0.0,0.11348774,0.0
66967,False,False,0.0,0.025229318,0.0
67494,False,False,0.0,0.00026437425,0.0
67691,False,False,0.0,0.070691675,0.0
67938,False,False,0.0,0.01287401,0.0
68011,False,False,0.0,0.04132394,0.0
68541,False,False,0.0,0.00018269039,0.0
71892,False,False,0.0,0.14126746,0.0
72141,False,False,0.0,0.004171086,0.0
72213,False,False,0.0,0.010404314,0.0
72744,False,False,0.0,0.0054439236,0.0
79241,False,False,0.0,0.032096114,0.0
79489,False,False,0.0,0.03730797,0.0
79562,False,False,0.005,0.020922823,0.0
80089,False,False,0.0,0.00020384946,0.0
80286,False,False,0.0,0.020441843,0.0
80533,False,False,0.005,0.0053734966,0.0
80606,False,False,0.0,0.0065648495,0.0
81140,False,False,0.015,0.02573646,0.0
81340,False,False,0.0,0.029321592,0.0
81587,False,False,0.0,0.0044123316,0.0
81659,False,False,0.02,0.010581143,0.0
82189,False,False,0.015,0.021184463,0.0
86574,False,False,0.0,0.014960162,0.0
86822,False,False,0.0,0.01911523,0.0
86894,False,False,0.01,0.029422149,0.0
87429,False,False,0.005,0.012155642,0.0
88677,False,False,0.0,0.026927816,0.0
88925,False,False,0.005,0.067504875,0.0
88998,False,False,0.005,0.0071916096,0.0
89522,False,False,0.0,0.017295862,0.0
89719,False,False,0.0,0.030198697,0.0
89966,False,False,0.005,0.016210606,0.0
90038,False,False,0.0,0.0022902926,0.0
90564,False,False,0.005,0.032209195,0.0
93907,False,False,0.0,0.040856786,0.0
94155,False,False,0.0,0.030818585,0.0
94227,False,False,0.0,0.030981673,0.0
94752,False,False,0.005,0.071972996,0.0
97040,False,False,0.005,0.04652532,0.0
97286,False,False,0.005,0.005594733,0.0
97359,False,False,0.005,0.014412722,0.0
97887,False,False,0.005,0.062607616,0.0
98086,False,False,0.0,0.04985413,0.0
98334,False,False,0.05,0.053106733,0.0
98406,False,False,0.0,0.023789883,0.0
98939,False,False,0.025,0.017492123,0.0
99134,False,False,0.0,0.079091035,0.0
99382,False,False,0.01,0.020043546,0.0
99455,False,False,0.015,0.0080008,0.0
99989,False,False,0.025,0.011693778,0.0
100185,False,False,0.0,0.12792422,0.0
100434,False,False,0.01,0.005413138,0.0
100506,False,False,0.005,0.007489047,0.0
101034,False,False,0.01,0.026320279,0.0
104363,False,False,0.03,0.00080604973,0.0
104609,False,False,0.01,0.0022270842,0.0
104681,False,False,0.0,0.01876518,0.0
105202,False,False,0.01,0.17547263,0.0
112739,False,False,0.005,0.00026893403,0.0
112987,False,False,0.03,0.017657494,0.0
113060,False,False,0.0,0.005014143,0.0
113589,False,False,0.06,0.03752015,0.0
113785,False,False,0.0,0.00068208284,0.0
114034,False,False,0.0,0.016023995,0.0
114108,False,False,0.0,0.008552433,0.0
114631,False,False,0.015,0.10121574,0.0
121126,False,False,0.0,0.000722612,0.0
121375,False,False,0.02,0.019287229,0.0
121449,False,False,0.0,0.013228818,0.0
121972,False,False,0.13,0.14744042,0.0
124305,False,False,0.0,0.053537995,0.0
124554,False,False,0.04,0.013642549,0.0
124620,False,False,0.05,0.22963794,0.0
125212,False,False,0.005,0.05676703,0.0
128725,False,False,0.005,0.05681469,0.0
128975,False,False,0.01,4.444669e-05,0.0
129041,False,False,0.02,0.1947249,0.0
129640,False,False,0.01,0.20687728,0.0
130948,False,False,0.0,0.036844708,0.0
131195,False,False,0.005,0.01152069,0.0
131261,False,False,0.02,0.11267244,0.0
131852,False,False,0.0,0.052592643,0.0
139801,False,False,0.005,0.027791316,0.0
140048,False,False,0.0,0.000118192525,0.0
140114,False,False,0.015,0.36429718,0.0
140710,False,False,0.01,0.06399025,0.0
142013,False,False,0.0,0.061390776,0.0
142262,False,False,0.01,0.0047098366,0.0
142329,False,False,0.035,0.3729634,0.0
142916,False,False,0.04,0.1599976,0.0
145341,False,False,0.0,0.06669087,0.0
145588,False,False,0.005,0.09639672,0.0
145653,False,False,0.045,0.41551825,0.0
146246,False,False,0.055,0.1759613,0.0
152520,False,False,0.0,0.016405864,0.0
152768,False,False,0.01,0.7192748,0.0
152833,False,False,0.005,0.18168603,0.0
153438,False,False,0.0,0.06775377,0.0
153633,False,False,0.01,0.088178076,0.0
153882,False,False,0.035,0.02271967,0.0
153947,False,False,0.005,0.11423716,0.0
154558,False,False,0.01,0.1462991,0.0
155872,False,False,0.0,0.01974712,0.0
156120,False,False,0.02,0.0961666,0.0
156185,False,False,0.04,0.17549336,0.0
156790,False,False,0.0,0.26019952,0.0
162531,False,False,0.0,0.013877587,0.0
162779,False,False,0.005,0.0058510485,0.0
162843,False,False,0.01,0.37220034,0.0
163448,False,False,0.0,0.036475092,0.0
165877,False,False,0.005,0.09338262,0.0
166126,False,False,0.005,0.01677819,0.0
166191,False,False,0.01,0.3909212,0.0
166796,False,False,0.005,0.117423154,0.0
175337,False,False,0.005,0.004113801,0.0
175585,False,False,0.06,0.008268255,0.0
175652,False,False,0.0,0.016758647,0.0
176148,False,False,0.005,0.23557478,0.0
177344,False,False,0.015,0.097835906,0.0
177591,False,False,0.04,0.09436879,0.0
177659,False,False,0.0,0.01438174,0.0
178159,False,False,0.0,0.18964428,0.0
182385,False,False,0.0,0.13496462,0.0
182631,False,False,0.015,0.006715384,0.0
182698,False,False,0.0,0.026054215,0.0
183189,False,False,0.0,0.22534007,0.0
184387,False,False,0.005,0.08060695,0.0
184636,False,False,0.055,0.027825145,0.0
184705,False,False,0.0,0.01843792,0.0
185193,False,False,0.0,0.32069105,0.0
185391,False,False,0.01,0.009759567,0.0
185639,False,False,0.005,0.00028997156,0.0
185707,False,False,0.0,0.03292339,0.0
186202,False,False,0.0,0.19060732,0.0
186396,False,False,0.005,0.0076931994,0.0
186644,False,False,0.03,0.00027884674,0.0
186712,False,False,0.0,0.05157443,0.0
187205,False,False,0.0,0.19052708,0.0
189417,False,False,0.01,0.040254094,0.0
189663,False,False,0.005,0.007599044,0.0
189731,False,False,0.005,0.085362084,0.0
190225,False,False,0.145,0.120688334,0.0
190420,False,False,0.53,0.001399212,0.0
190667,False,True,0.575,0.04096505,1.0
190739,False,False,0.155,0.03521119,0.0
191258,False,False,0.005,0.03684448,0.0
193468,False,False,0.01,0.0010295736,0.0
193701,False,False,0.005,0.052313488,0.0
193774,False,False,0.0,0.011451946,0.0
194280,False,False,0.0,0.036210153,0.0
194476,False,False,0.05,0.0017080795,0.0
194706,False,False,0.015,0.32473284,0.0
194778,False,False,0.0,0.032620247,0.0
195291,False,False,0.0,0.037553895,0.0
195486,False,False,0.015,0.00091525214,0.0
195722,False,False,0.02,0.038092896,0.0
195795,False,False,0.005,0.0111091295,0.0
196300,False,False,0.0,0.04319184,0.0
202668,False,False,0.0,0.0113042,0.0
202914,False,False,0.015,0.019769123,0.0
202987,False,False,0.0,0.02291037,0.0
203499,False,False,0.0,0.030905072,0.0
203697,False,False,0.0,0.004098895,0.0
203945,False,False,0.015,0.014285448,0.0
204018,False,False,0.005,0.02975934,0.0
204540,False,False,0.0,0.04322875,0.0
210919,False,False,0.0,0.0016540198,0.0
211166,False,False,0.015,0.019034889,0.0
211240,False,False,0.0,0.11507874,0.0
211746,False,False,0.0,0.05877175,0.0
214158,True,True,0.955,0.55761534,1.0
214462,True,True,0.935,0.7020414,1.0
214534,True,True,0.72,0.23147602,1.0
215062,True,True,0.785,0.3355379,1.0
228539,True,True,0.945,0.8135524,1.0
228845,True,True,0.9,0.853495,1.0
228917,True,True,0.79,0.5531311,1.0
229450,True,False,0.63,0.32841435,1.0
229648,True,True,0.92,0.6217092,1.0
229955,True,True,0.79,0.708912,1.0
230028,True,True,0.72,0.34477365,1.0
230558,True,True,0.755,0.36456802,1.0
234082,True,True,0.945,0.7556025,1.0
234386,True,True,0.575,0.6985586,1.0
234457,True,True,0.39,0.15382983,1.0
234985,True,False,0.695,0.17530757,1.0
235181,False,False,0.575,0.09243521,0.0
235422,False,True,0.855,0.6131965,1.0
235494,False,True,0.49,0.09102916,1.0
236023,False,False,0.01,0.17716129,0.0
240408,False,False,0.005,0.047110923,0.0
240657,False,False,0.055,0.09479608,0.0
240729,False,True,0.605,0.12221014,1.0
241263,False,False,0.455,0.2809167,1.0
241461,False,False,0.0,0.018296177,0.0
241709,False,False,0.055,0.033052195,0.0
241782,False,True,0.62,0.43513504,1.0
242326,False,False,0.43,7.099729e-05,0.0
242509,False,False,0.0,0.010590477,0.0
242757,False,False,0.045,0.11019119,0.0
242829,False,True,0.425,0.31825057,1.0
243440,False,False,0.16,0.00540946,0.0
243560,False,False,0.015,0.016229944,0.0
243808,False,False,0.115,0.0011050527,0.0
243882,False,True,0.655,0.34632587,1.0
244415,False,False,0.745,0.33520892,1.0
245662,False,False,0.04,0.041064344,0.0
245911,False,False,0.035,0.04583168,0.0
245989,False,True,0.59,0.34389994,1.0
246514,False,False,0.805,0.24721791,1.0
246713,False,False,0.0,0.016840238,0.0
246961,False,False,0.02,0.024234546,0.0
247033,False,True,0.645,0.24284938,1.0
247566,False,False,0.715,0.08920991,1.0
249867,False,False,0.01,0.0130179105,0.0
250115,False,False,0.04,0.03291015,0.0
250187,False,False,0.485,0.3004473,1.0
250727,False,False,0.64,0.1166606,1.0
259318,True,True,0.945,0.7174113,1.0
259627,True,True,0.945,0.9230206,1.0
259699,True,True,0.605,0.3866998,1.0
260234,True,True,0.575,0.19562125,0.0
