,wahre_labels,nearestneighbour,catch22,shapelets,rocket
81140,False,False,0.0,0.015072769,0.0
81340,False,False,0.005,0.0030838912,0.0
81587,False,False,0.02,0.0010850154,0.0
81659,False,False,0.0,0.0028374754,0.0
82189,False,False,0.01,0.012888409,0.0
86574,False,False,0.005,0.0044439333,0.0
86822,False,False,0.01,0.014932294,0.0
86894,False,False,0.0,0.003174413,0.0
87429,False,False,0.005,0.015045656,0.0
88677,False,False,0.005,0.00545449,0.0
88925,False,False,0.01,0.0056902077,0.0
88998,False,False,0.01,0.009561578,0.0
89522,False,False,0.0,0.010939461,0.0
89719,False,False,0.0,0.0065546217,0.0
89966,False,False,0.01,0.01971485,0.0
90038,False,False,0.005,0.012121721,0.0
90564,False,False,0.0,0.016395137,0.0
93907,False,False,0.005,0.007574623,0.0
94155,False,False,0.015,0.050381333,0.0
94227,False,False,0.005,0.007867732,0.0
94752,False,False,0.0,0.009744946,0.0
97040,False,False,0.0,0.0017413946,0.0
97286,False,False,0.04,0.004013755,0.0
97359,False,False,0.005,0.006484262,0.0
97887,False,False,0.0,0.009155723,0.0
98086,False,False,0.0,0.0074489117,0.0
98334,False,False,0.02,0.0029894195,0.0
98406,False,False,0.01,0.004977475,0.0
98939,False,False,0.0,0.005389772,0.0
99134,False,False,0.0,0.0056866203,0.0
99382,False,False,0.01,0.029067589,0.0
99455,False,False,0.0,0.0028132389,0.0
99989,False,False,0.015,0.009563409,0.0
100185,False,False,0.0,0.0027676858,0.0
100434,False,False,0.01,0.010164056,0.0
100506,False,False,0.005,0.0069708237,0.0
101034,False,False,0.005,0.008945379,0.0
104363,False,False,0.0,1.3189922e-06,0.0
104609,False,False,0.02,0.00047611346,0.0
104681,False,False,0.015,0.03374704,0.0
105202,False,False,0.02,0.05534967,0.0
112739,False,False,0.005,3.3378467e-06,0.0
112987,False,False,0.02,0.0138551835,0.0
113060,False,False,0.0,0.014177624,0.0
113589,False,False,0.03,0.024338413,0.0
113785,False,False,0.0,3.4999536e-07,0.0
114034,False,False,0.01,0.055816837,0.0
114108,False,False,0.0,0.000948346,0.0
114631,False,False,0.01,0.04215877,0.0
121126,False,False,0.005,8.229196e-07,0.0
121375,False,False,0.025,0.13006811,0.0
121449,False,False,0.005,0.003877823,0.0
121972,False,False,0.005,0.01793419,0.0
124305,False,False,0.07,0.14554566,0.0
124554,False,False,0.155,0.11776931,0.0
124620,False,False,0.0,0.009727608,0.0
125212,False,False,0.01,0.09302084,0.0
128725,False,False,0.035,0.19502293,0.0
128975,False,False,0.05,0.24516459,0.0
129041,False,False,0.0,0.0047233836,0.0
129640,False,False,0.005,0.083340175,0.0
130948,False,False,0.02,0.17302783,0.0
131195,False,False,0.075,0.017495021,0.0
131261,False,False,0.0,0.043801468,0.0
131852,False,False,0.005,0.06427558,0.0
139801,False,False,0.015,0.16507106,0.0
140048,False,False,0.05,0.026535459,0.0
140114,False,False,0.0,0.002093065,0.0
140710,False,False,0.02,0.055198614,0.0
142013,False,False,0.015,0.08121926,0.0
142262,False,False,0.07,0.22284386,0.0
142329,False,False,0.0,0.0033661625,0.0
142916,False,False,0.01,0.039172392,0.0
145341,False,False,0.005,0.21189947,0.0
145588,False,False,0.075,0.00022232447,0.0
145653,False,False,0.005,0.001438844,0.0
146246,False,False,0.005,0.033920646,0.0
152520,False,False,0.23,0.12057368,0.0
152768,False,True,0.29,0.0024400142,0.0
152833,False,False,0.0,0.034618124,0.0
153438,False,False,0.145,0.12914427,0.0
153633,False,False,0.205,0.10991661,0.0
153882,False,False,0.16,0.00082564435,0.0
153947,False,False,0.0,0.03873918,0.0
154558,False,False,0.12,0.105555825,0.0
155872,False,False,0.205,0.14500853,0.0
156120,False,False,0.18,0.0010318832,0.0
156185,False,False,0.0,0.013364162,0.0
156790,False,False,0.16,0.089007065,0.0
162531,False,False,0.275,0.21012715,0.0
162779,False,True,0.3,0.05116777,0.0
162843,False,False,0.0,0.010813822,0.0
163448,False,False,0.065,0.10530249,0.0
165877,False,False,0.205,0.13363717,0.0
166126,False,False,0.185,0.0006102946,0.0
166191,False,False,0.005,0.0058837854,0.0
166796,False,False,0.095,0.10877778,0.0
175337,True,True,0.445,0.13873656,1.0
175585,True,True,0.3,0.12933604,1.0
175652,True,True,0.965,0.81416506,1.0
176148,True,True,0.79,0.21063809,1.0
177344,True,True,0.36,0.14591904,1.0
177591,True,True,0.53,0.7032909,1.0
177659,True,True,0.98,0.86007047,1.0
178159,True,True,0.75,0.21309228,1.0
182385,True,True,0.375,0.1954397,1.0
182631,True,False,0.49,0.24367374,1.0
182698,True,True,0.955,0.65445095,1.0
183189,True,True,0.845,0.22785893,1.0
184387,True,False,0.355,0.08673708,0.0
184636,True,True,0.415,0.13906683,0.0
184705,True,True,0.965,0.7128645,1.0
185193,True,True,0.825,0.12620756,1.0
185391,True,False,0.325,0.255919,0.0
185639,True,False,0.295,0.7952969,1.0
185707,True,True,0.96,0.7201204,1.0
186202,True,True,0.79,0.15922375,1.0
186396,True,False,0.305,0.16406438,0.0
186644,True,False,0.315,0.25882453,0.0
186712,True,True,0.95,0.53004,1.0
187205,True,True,0.73,0.12853625,1.0
189417,True,False,0.25,0.12943089,0.0
189663,True,False,0.235,0.3639143,0.0
189731,True,True,0.95,0.5816247,1.0
190225,True,True,0.36,0.117403634,1.0
190420,False,False,0.055,5.406358e-05,0.0
190667,False,False,0.025,0.010261025,0.0
190739,False,False,0.005,0.0664298,0.0
191258,False,False,0.11,0.013426893,0.0
193468,False,False,0.01,5.5373905e-05,0.0
193701,False,False,0.025,0.035761595,0.0
193774,False,False,0.0,0.0024343475,0.0
194280,False,False,0.0,0.014280867,0.0
194476,False,False,0.015,8.0086116e-05,0.0
194706,False,False,0.04,0.007967485,0.0
194778,False,False,0.005,0.00043745077,0.0
195291,False,False,0.0,0.020815339,0.0
195486,False,False,0.02,6.000965e-05,0.0
195722,False,False,0.005,0.0011848679,0.0
195795,False,False,0.01,0.0015550198,0.0
196300,False,False,0.0,0.015809309,0.0
202668,False,False,0.0,0.0011427349,0.0
202914,False,False,0.02,0.014244482,0.0
202987,False,False,0.01,0.004037616,0.0
203499,False,False,0.0,0.00287022,0.0
203697,False,False,0.0,0.0020736402,0.0
203945,False,False,0.015,0.007823328,0.0
204018,False,False,0.005,0.0024072053,0.0
204540,False,False,0.0,0.0018476137,0.0
210919,False,False,0.0,0.00021853362,0.0
211166,False,False,0.04,0.032395232,0.0
211240,False,False,0.005,0.014333326,0.0
211746,False,False,0.0,0.023033947,0.0
214158,False,False,0.005,0.026216071,0.0
214462,False,False,0.025,0.0007492877,0.0
214534,False,False,0.0,0.05565203,0.0
215062,False,False,0.0,0.12738644,0.0
228539,False,False,0.0,0.012317966,0.0
228845,False,False,0.005,0.0015585363,0.0
228917,False,False,0.0,0.005892541,0.0
229450,False,False,0.0,0.07019733,0.0
229648,False,False,0.005,0.023063727,0.0
229955,False,False,0.04,0.006421592,0.0
230028,False,False,0.0,0.013251535,0.0
230558,False,False,0.0,0.03939115,0.0
234082,False,False,0.0,0.011136154,0.0
234386,False,False,0.055,0.0030884743,0.0
234457,False,False,0.0,0.03673346,0.0
234985,False,False,0.0,0.08416068,0.0
235181,False,False,0.065,0.026827216,0.0
235422,False,False,0.025,0.0025010123,0.0
235494,False,False,0.0,0.109346256,0.0
236023,False,False,0.14,0.10765891,0.0
240408,False,False,0.21,0.19118485,0.0
240657,False,False,0.36,0.0009921141,1.0
240729,False,False,0.0,0.030408124,0.0
241263,False,False,0.005,0.100588575,0.0
241461,False,False,0.27,0.21845877,0.0
241709,False,True,0.245,0.037330676,0.0
241782,False,False,0.005,0.010587212,0.0
242326,False,False,0.05,0.00017171525,0.0
242509,False,False,0.23,0.1851127,0.0
242757,False,False,0.24,0.031454213,0.0
242829,False,False,0.02,0.018739458,0.0
243440,False,False,0.165,0.0018055515,0.0
243560,False,False,0.235,0.24129134,0.0
243808,False,False,0.24,0.20703828,0.0
243882,False,False,0.0,0.0057395822,0.0
244415,False,False,0.0,0.10047304,0.0
245662,False,False,0.225,0.10776681,0.0
245911,False,False,0.355,0.104586445,0.0
245989,False,False,0.0,0.018195897,0.0
246514,False,False,0.0,0.10156384,0.0
246713,False,False,0.345,0.21171005,0.0
246961,False,False,0.36,0.05582652,0.0
247033,False,False,0.0,0.017207975,0.0
247566,False,False,0.0,0.151283,0.0
249867,False,False,0.3,0.24367985,0.0
250115,False,False,0.385,0.004004437,0.0
250187,False,False,0.0,0.10626684,0.0
250727,False,False,0.0,0.114952765,0.0
259318,False,False,0.0,0.017157655,0.0
259627,False,False,0.015,0.0007744278,0.0
259699,False,False,0.0,0.010304105,0.0
260234,False,False,0.015,0.11464852,0.0
