,wahre_labels,nearestneighbour,catch22,shapelets,rocket
97359,False,False,0.0,0.19879657,0.0
97887,False,False,0.01,0.039753187,0.0
98086,False,False,0.0,0.18160145,0.0
98334,False,False,0.0,0.02482208,0.0
98406,False,False,0.0,0.16534993,0.0
98939,False,False,0.005,0.029662058,0.0
99134,False,False,0.01,0.1539112,0.0
99382,False,False,0.0,0.055867095,0.0
99455,False,False,0.0,0.16845462,0.0
99989,False,False,0.0,0.027054738,0.0
100185,False,False,0.005,0.116353534,0.0
100434,False,False,0.0,0.072279595,0.0
100506,False,False,0.0,0.14357218,0.0
101034,False,False,0.01,0.030589182,0.0
104363,False,False,0.01,0.018696347,0.0
104609,False,False,0.0,0.0157679,0.0
104681,False,False,0.0,0.32789472,0.0
105202,False,False,0.02,0.04066663,0.0
112739,False,False,0.005,0.017763779,0.0
112987,False,False,0.0,0.13342571,0.0
113060,False,False,0.0,0.25911704,0.0
113589,False,False,0.005,0.022823479,0.0
113785,False,False,0.005,0.005728563,0.0
114034,False,False,0.0,0.17262621,0.0
114108,False,False,0.0,0.13196835,0.0
114631,False,False,0.0,0.036646836,0.0
121126,False,False,0.0,0.00822777,0.0
121375,False,False,0.0,0.19114563,0.0
121449,False,False,0.0,0.19780368,0.0
121972,False,False,0.0,0.038868297,0.0
124305,False,False,0.0,0.064579025,0.0
124554,False,False,0.005,0.08097945,0.0
124620,False,False,0.0,0.025280032,0.0
125212,False,False,0.005,0.011552747,0.0
128725,False,False,0.0,0.07777788,0.0
128975,False,False,0.0,0.008363461,0.0
129041,False,False,0.0,0.035807926,0.0
129640,False,False,0.11,0.023022208,0.0
130948,False,False,0.0,0.06465633,0.0
131195,False,False,0.0,0.0022651157,0.0
131261,False,False,0.0,0.06673944,0.0
131852,False,False,0.01,0.012937418,0.0
139801,False,False,0.0,0.09091415,0.0
140048,False,False,0.0,0.0021750638,0.0
140114,False,False,0.0,0.055968054,0.0
140710,False,False,0.01,0.010040611,0.0
142013,False,False,0.0,0.04378815,0.0
142262,False,False,0.0,0.045057658,0.0
142329,False,False,0.0,0.044010583,0.0
142916,False,False,0.005,0.013040832,0.0
145341,False,False,0.0,0.14233722,0.0
145588,False,False,0.0,0.0023832347,0.0
145653,False,False,0.0,0.030000255,0.0
146246,False,False,0.005,0.012865018,0.0
152520,False,False,0.0,0.03142405,0.0
152768,False,False,0.0,0.0020496994,0.0
152833,False,False,0.0,0.02836697,0.0
153438,False,False,0.0,0.015592583,0.0
153633,False,False,0.0,0.052266058,0.0
153882,False,False,0.0,0.004300668,0.0
153947,False,False,0.0,0.051567726,0.0
154558,False,False,0.0,0.01905591,0.0
155872,False,False,0.0,0.044148363,0.0
156120,False,False,0.0,0.0055236183,0.0
156185,False,False,0.0,0.021267155,0.0
156790,False,False,0.0,0.026510801,0.0
162531,False,False,0.0,0.03307172,0.0
162779,False,False,0.0,0.015062728,0.0
162843,False,False,0.0,0.023674259,0.0
163448,False,False,0.0,0.011171415,0.0
165877,False,False,0.0,0.03796699,0.0
166126,False,False,0.0,0.00070041453,0.0
166191,False,False,0.0,0.020387469,0.0
166796,False,False,0.0,0.014945616,0.0
175337,False,False,0.0,0.023470992,0.0
175585,False,False,0.005,0.09581904,0.0
175652,False,False,0.01,0.03632724,0.0
176148,False,False,0.0,0.019340327,0.0
177344,False,False,0.0,0.071148165,0.0
177591,False,False,0.0,0.10076084,0.0
177659,False,False,0.005,0.030974925,0.0
178159,False,False,0.0,0.016149798,0.0
182385,False,False,0.0,0.07248842,0.0
182631,False,False,0.0,0.05218333,0.0
182698,False,False,0.01,0.1559717,0.0
183189,False,False,0.0,0.013229629,0.0
184387,False,False,0.0,0.040540032,0.0
184636,False,False,0.0,0.18334305,0.0
184705,False,False,0.0,0.060444806,0.0
185193,False,False,0.01,0.020499256,0.0
185391,False,False,0.0,0.029875867,0.0
185639,False,False,0.0,0.06877691,0.0
185707,False,False,0.0,0.07428012,0.0
186202,False,False,0.005,0.023508495,0.0
186396,False,False,0.0,0.03449484,0.0
186644,False,False,0.0,0.036771145,0.0
186712,False,False,0.005,0.09591202,0.0
187205,False,False,0.015,0.025917254,0.0
189417,False,False,0.0,0.06075787,0.0
189663,False,False,0.0,0.18912026,0.0
189731,False,False,0.0,0.07823835,0.0
190225,False,False,0.0,0.016313214,0.0
190420,False,False,0.005,0.030502535,0.0
190667,False,False,0.015,0.13718918,0.0
190739,False,False,0.005,0.061875347,0.0
191258,False,False,0.0,0.06291039,0.0
193468,False,False,0.015,0.03952573,0.0
193701,False,False,0.0,0.05515324,0.0
193774,False,False,0.0,0.012268957,0.0
194280,False,False,0.0,0.06678333,0.0
194476,False,False,0.005,0.047202736,0.0
194706,False,False,0.005,0.025614653,0.0
194778,False,False,0.005,0.025191711,0.0
195291,False,False,0.0,0.049150445,0.0
195486,False,False,0.015,0.035457246,0.0
195722,False,False,0.0,0.008302891,0.0
195795,False,False,0.0,0.0070878533,0.0
196300,False,False,0.0,0.061303616,0.0
202668,False,False,0.0,0.056627776,0.0
202914,False,False,0.0,0.02563816,0.0
202987,False,False,0.0,0.011714681,0.0
203499,False,False,0.0,0.03785045,0.0
203697,False,False,0.0,0.10008524,0.0
203945,False,False,0.0,0.02796496,0.0
204018,False,False,0.0,0.012812742,0.0
204540,False,False,0.0,0.023606395,0.0
210919,False,False,0.0,0.031305287,0.0
211166,False,False,0.0,0.1796663,0.0
211240,False,False,0.0,0.057532154,0.0
211746,False,False,0.005,0.07581768,0.0
214158,False,False,0.0,0.04604883,0.0
214462,False,False,0.0,0.0072945426,0.0
214534,False,False,0.0,0.03102189,0.0
215062,False,False,0.0,0.020049216,0.0
228539,False,False,0.0,0.019088412,0.0
228845,False,False,0.0,0.028960755,0.0
228917,False,False,0.0,0.057952244,0.0
229450,False,False,0.0,0.024313813,0.0
229648,False,False,0.0,0.020000998,0.0
229955,False,False,0.0,0.022962287,0.0
230028,False,False,0.0,0.055147815,0.0
230558,False,False,0.0,0.02424528,0.0
234082,False,False,0.0,0.0295408,0.0
234386,False,False,0.0,0.023917934,0.0
234457,False,False,0.0,0.055003826,0.0
234985,False,False,0.0,0.019705296,0.0
235181,False,False,0.005,0.0737298,0.0
235422,False,False,0.0,0.018854387,0.0
235494,False,False,0.0,0.08295175,0.0
236023,False,False,0.0,0.019588724,0.0
240408,False,False,0.0,0.062327668,0.0
240657,False,False,0.0,0.009263352,0.0
240729,False,False,0.0,0.04106775,0.0
241263,False,False,0.0,0.028684478,0.0
241461,False,False,0.0,0.04331575,0.0
241709,False,False,0.0,0.1001277,0.0
241782,False,False,0.015,0.109230466,0.0
242326,False,False,0.045,0.8934003,0.0
242509,False,False,0.0,0.03450031,0.0
242757,False,False,0.0,0.0155120045,0.0
242829,False,False,0.015,0.12562272,0.0
243440,False,True,0.285,0.65338975,0.0
243560,False,False,0.0,0.052122284,0.0
243808,False,False,0.0,0.44358546,0.0
243882,False,False,0.0,0.034796994,0.0
244415,False,False,0.0,0.020956712,0.0
245662,False,False,0.0,0.048284072,0.0
245911,False,False,0.0,0.081740625,0.0
245989,False,False,0.005,0.030771887,0.0
246514,False,False,0.0,0.01844088,0.0
246713,False,False,0.0,0.046357565,0.0
246961,False,False,0.0,0.16682598,0.0
247033,False,False,0.0,0.052140728,0.0
247566,False,False,0.0,0.013575574,0.0
249867,False,False,0.0,0.03795641,0.0
250115,False,False,0.0,0.012347064,0.0
250187,False,False,0.0,0.10627272,0.0
250727,False,False,0.0,0.026160257,0.0
259318,False,False,0.0,0.01745814,0.0
259627,False,False,0.0,0.002544731,0.0
259699,False,False,0.0,0.029604405,0.0
260234,False,False,0.0,0.02639044,0.0
