,timestamp,DeviationID ValueY,CuStepNo ValueY,LevelMainTank ValueY,YC10001_MV ValueY,PI12002_PV_Out ValueY,PI12003_PV_Out ValueY,YC14001_MV ValueY,FIC14002_MV ValueY,FIC14002_PV_Out ValueY,FIC14002_SP ValueY,YC14006_MV ValueY,PI14012_PV_Out ValueY,YC23001_MV ValueY,YC22001_MV ValueY,YC21001_MV ValueY,FIC23002_PV_Out ValueY,FIC23002_MV ValueY,FIC23002_SP ValueY,FIC22002_MV ValueY,FIC22002_PV_Out ValueY,FIC22002_SP ValueY,FIC21002_MV ValueY,FIC21002_PV_Out ValueY,FIC21002_SP ValueY,YS23004_Ctrl ValueY,YS22004_Ctrl ValueY,YS21004_Ctrl ValueY,LIC23002_MV ValueY,LIC23002_PV_Out ValueY,LIC23002_SP ValueY,LIC22002_MV ValueY,LIC22002_PV_Out ValueY,LIC22002_SP ValueY,LIC21002_MV ValueY,LIC21002_PV_Out ValueY,LIC21002_SP ValueY,PIC14007_MV ValueY,PIC14007_PV_Out ValueY,PIC14007_SP ValueY,YC14008_Ctrl ValueY,PI10003_PV_Out ValueY
130842,2018-10-22 08:37:19,5,1,150.472869873047,100,0.0844907760620117,0.0989583730697632,100.0,100.0,0.0,2000.0,12.5,0.196759223937988,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.98929393291473,2,0.0,1.98849821090698,2,0.0,1.99486398696899,15,10.0,0.119619324803352,0.200000002980232,0,0.001698316540569
130843,2018-10-22 08:37:20,5,1,150.483978271484,100,0.0827546119689941,0.0978009700775146,100.0,100.0,0.0,2000.0,12.5,0.19502317905426,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0723379626870155,5.88621807098389,0,0,0,0.0,1.9765625,2,0.0,1.98292827606201,2,5.88621807098389,1.98531532287598,15,10.0,0.119646430015564,0.200000002980232,0,0.0017089194152504
130844,2018-10-22 08:37:21,5,1,150.493316650391,100,0.0827546119689941,0.112847208976746,100.0,100.0,0.0,2000.0,12.5,0.193287014961243,0.0,0,5.98794174194336,0.0723379626870155,0.0,0.0,0,0.0,0.0,7.68472480773926,0.0,11.654052734375,0,0,0,0.0,1.97178816795349,2,0.0,1.98213255405426,2,11.654052734375,1.9781539440155,15,10.0,0.11967371404171,0.200000002980232,0,0.0017111683264374
130845,2018-10-22 08:37:22,5,1,150.496887207031,100,0.0839120149612427,0.189814805984497,100.0,100.0,0.0,2000.0,12.5,0.192129611968994,0.0,0,20.3878364562988,0.0,0.0,0.0,0,0.0,0.0,22.4405632019043,0.0,16.8840789794922,0,0,0,0.0,1.9749710559845,2,0.0,1.98054111003876,2,16.8840789794922,1.98133683204651,15,10.0,0.119645357131958,0.200000002980232,0,0.0017338851466774
130846,2018-10-22 08:37:23,5,1,150.494232177734,100,0.078703761100769,0.330439805984497,100.0,100.0,0.0,2000.0,12.5,0.189814805984497,0.0,0,41.0353736877441,0.0,0.0,0.0,0,0.0,0.0,40.450740814209,0.0,22.2398223876953,0,0,0,0.0,1.97974538803101,2,0.0,1.9749710559845,2,22.2398223876953,1.98213255405426,15,10.0,0.119612142443657,0.200000002980232,0,0.0017386942636221
130847,2018-10-22 08:37:24,5,1,150.478363037109,100,0.0815972089767456,0.473958373069763,100.0,100.0,0.0,2000.0,12.5,0.17939817905426,0.0,0,63.4023132324219,0.0,0.0,0.0,0,0.0,0.0,67.3560638427734,0.0,27.2205810546875,0,0,0,0.0,1.97417533397675,2,0.0,1.98372387886047,2,27.2205810546875,1.99008965492249,15,10.0,0.119595989584923,0.200000002980232,0,0.0017408118583262
130848,2018-10-22 08:37:25,5,1,150.478363037109,100,0.0798611640930176,0.678240776062012,100.0,100.0,498.078918457031,2000.0,12.5,0.225694417953491,0.0,0,0.0,0.0,0.0,0.0,0,0.144675925374031,0.144675925374031,0.0,58.8831024169922,31.2033138275146,0,0,0,0.0,1.97417533397675,2,0.144675925374031,1.98372387886047,2,31.2033138275146,2.01714396476746,15,10.0,0.11959519982338,0.200000002980232,0,0.0017202575691044
130849,2018-10-22 08:37:26,5,1,150.473907470703,100,0.078125,1.15335655212402,100.0,100.0,0.0,2000.0,12.5,0.381944417953491,0.0,0,7.46340227127075,0.0,0.0,0.0,0,0.0,0.0,16.5840682983398,61.5596046447754,35.4223518371582,0,0,0,0.0,1.96701383590698,2,0.0,1.98372387886047,2,35.4223518371582,2.0394241809845,15,10.0,0.119617715477943,0.200000002980232,0,0.0017267062794417
130850,2018-10-22 08:37:27,5,1,150.467712402344,100,0.0775463581085205,1.52199077606201,100.0,100.0,0.0,2000.0,13.0283794403076,0.610532402992249,0.0,0,22.7899837493896,0.0,0.0,0.0,0,0.0,0.0,23.775182723999,53.0237274169922,39.83935546875,0,0,0,0.0,1.97417533397675,2,0.0,1.98054111003876,2,39.83935546875,2.05772566795349,15,10.0,0.119666874408722,0.200000002980232,0,0.001737444428727
130851,2018-10-22 08:37:28,5,1,150.452209472656,100,0.0804398059844971,2.1226851940155,100.0,100.0,0.0,2000.0,15.2955436706543,0.949074029922485,0.0,0,22.6775150299072,0.0,0.0,0.0,0,0.0,0.0,22.6465072631836,52.662036895752,44.871337890625,0,0,0,0.0,1.98054111003876,2,0.0,1.98133683204651,2,44.871337890625,2.0640914440155,15,10.0,0.119686037302017,0.200000002980232,0,0.0017238608561456
130852,2018-10-22 08:37:29,5,1,150.452209472656,100,0.0798611640930176,2.46585655212402,100.0,100.0,463.049682617188,2000.0,19.1952266693115,1.32407402992249,0.0,0,22.6346626281738,0.0,0.0,0.0,0,0.0,0.0,22.6346626281738,54.6875,49.9830932617188,0,0,0,0.0,1.97099244594574,2,0.0,1.98451960086823,2,49.9830932617188,2.06886577606201,15,10.0124979019165,0.120771259069443,0.200000002980232,0,0.001704245340079
130853,2018-10-22 08:37:30,5,1,150.448852539063,100,0.0804398059844971,2.52430558204651,100.0,100.0,825.917846679688,2000.0,23.9143943786621,1.68113422393799,0.0,0,22.6346626281738,0.0,0.0,0.0,0,0.0,0.0,22.6346626281738,56.9299774169922,55.2182083129883,0,0,0,0.0,1.9749710559845,2,0.0,1.98213255405426,2,55.2182083129883,2.07125282287598,15,10.2034616470337,0.127073019742966,0.200000002980232,0,0.001674487022683
130854,2018-10-22 08:37:31,5,1,150.449401855469,100,0.078125,2.33391213417053,100.0,99.7506637573242,1178.7265625,2000.0,27.8776779174805,1.83622694015503,0.0,0,22.6346626281738,0.0,0.0,0.0,0,0.0,0.0,22.6346626281738,58.59375,59.9550170898438,0,0,0,0.0,1.9749710559845,2,0.0,1.98372387886047,2,59.9550170898438,2.08318853378296,15,11.1060562133789,0.144673854112625,0.200000002980232,0,0.0016536165494471
130855,2018-10-22 08:37:32,5,1,150.451568603516,100,0.076388955116272,2.16145825386047,100.0,100.0,1422.60595703125,2000.0,30.622049331665,1.87442135810852,0.0,0,22.6346626281738,0.0,0.0,0.0,0,0.0,0.0,22.6346626281738,59.6064796447754,64.684814453125,0,0,0,0.0,1.96701383590698,2,0.0,1.97974538803101,2,64.684814453125,2.09512448310852,15,11.9031429290771,0.16990253329277,0.200000002980232,0,0.0016071898862719
130856,2018-10-22 08:37:33,5,1,150.451629638672,100,0.0804398059844971,2.02430558204651,100.0,100.0,1635.62390136719,2000.0,32.3972549438477,1.83391213417053,0.0,0,22.6346626281738,0.0,0.0,0.0,0,0.0,0.0,22.6346626281738,59.8958320617676,69.1195678710938,0,0,0,0.0,1.96064817905426,2,0.0,1.98213255405426,2,69.1195678710938,2.11263012886047,15,14.1839275360107,0.211832612752914,0.200000002980232,0,0.0015683500096201
130857,2018-10-22 08:37:34,5,1,150.447265625,100,0.078125,1.94791674613953,100.0,100.0,1702.08776855469,2000.0,33.4096183776855,1.75868058204651,0.0,0,29.3936576843262,0.0,0.0,0.0,0,0.0,0.0,32.8481483459473,60.9085655212402,74.0874557495117,0,0,0,0.0,1.95985245704651,2,0.0,1.98054111003876,2,74.0874557495117,2.11979174613953,15,16.0491619110107,0.256269812583923,0.200000002980232,0,0.0015144101344049
130858,2018-10-22 08:37:35,5,1,150.440887451172,100,0.0775463581085205,1.90625,99.9481048583984,100.0,1772.85693359375,2000.0,33.9361190795898,1.69791674613953,0.0,0,25.8409633636475,0.0,0.0,0.0,0,0.0,0.0,22.3457450866699,68.2870330810547,78.6383666992188,0,0,0,0.0,1.96542239189148,2,0.0,1.9781539440155,2,78.6383666992188,2.13491034507751,15,19.6907062530518,0.313957154750824,0.200000002980232,0,0.0014892257750034
130859,2018-10-22 08:37:36,5,1,150.395965576172,100,0.0775463581085205,1.92592597007751,100.0,100.0,1752.29528808594,2000.0,34.2552032470703,1.64467597007751,0.0,0,35.152515411377,0.144675925374031,0.0,0.144675925374031,0,0.0,0.0,37.4909439086914,70.0954895019531,83.0159378051758,0,0,0,0.144675925374031,1.96701383590698,2,0.0,1.97576677799225,2,83.0159378051758,2.15321183204651,15,22.4572105407715,0.360882997512817,0.200000002980232,0,0.0015108662191778
130860,2018-10-22 08:37:37,5,1,150.395965576172,100,0.0752314329147339,1.88368058204651,100.0,100.0,1810.12109375,2000.0,34.4676628112793,1.60243058204651,0.0,0,27.7354393005371,0.0,0.0,0.0,0,0.0,0.0,28.6080932617188,77.763313293457,87.0126953125,0,0,0,0.0,1.97178816795349,2,0.0,1.97735822200775,2,87.0126953125,2.17867469787598,15,24.8359832763672,0.395454704761505,0.200000002980232,0,0.0015768816228956
