,wahre_labels,nearestneighbour,catch22,shapelets,rocket
40755,True,True,0.88,0.15823221,1.0
41286,True,True,0.38,0.18563053,1.0
42526,True,True,0.575,0.16376598,1.0
42773,True,True,0.335,0.3382891,1.0
42845,True,True,0.895,0.30278772,1.0
43375,True,True,0.37,0.29292947,1.0
45675,True,True,0.62,0.27076614,1.0
45923,True,True,0.395,0.5058025,1.0
45996,True,True,0.805,0.103971556,1.0
46520,True,True,0.255,0.124941036,1.0
55101,True,False,0.49,0.24424358,1.0
55346,True,True,0.325,0.2631329,1.0
55419,True,True,0.905,0.193425,1.0
55952,True,False,0.36,0.14985804,1.0
58252,False,False,0.0,0.0282312,0.0
58499,False,False,0.0,0.10854223,0.0
58572,False,False,0.0,0.16105792,0.0
59107,False,False,0.005,0.037327938,0.0
62460,False,False,0.0,0.0987961,0.0
62709,False,False,0.0,0.07609282,0.0
62782,False,False,0.0,0.08570496,0.0
63309,False,False,0.0,0.0016532008,0.0
66646,False,False,0.0,0.018425724,0.0
66894,False,False,0.0,0.083393775,0.0
66967,False,False,0.005,0.11532761,0.0
67494,False,False,0.02,0.0032655876,0.0
67691,False,False,0.0,0.10871043,0.0
67938,False,False,0.0,0.37270644,0.0
68011,False,False,0.0,0.16097078,0.0
68541,False,False,0.005,0.0017742044,0.0
71892,False,False,0.0,0.14414579,0.0
72141,False,False,0.0,0.026203074,0.0
72213,False,False,0.0,0.03820475,0.0
72744,False,False,0.015,0.04010887,0.0
79241,False,False,0.0,0.0809208,0.0
79489,False,False,0.0,0.107210554,0.0
79562,False,False,0.0,0.08209115,0.0
80089,False,False,0.015,0.0018583881,0.0
80286,False,False,0.01,0.035924625,0.0
80533,False,False,0.05,0.31276742,0.0
80606,False,False,0.06,0.06994357,0.0
81140,False,False,0.095,0.0560313,0.0
81340,False,False,0.0,0.028832281,0.0
81587,False,False,0.065,0.2774219,0.0
81659,False,False,0.1,0.06069898,0.0
82189,False,False,0.085,0.059727233,0.0
86574,False,False,0.01,0.1851405,0.0
86822,False,False,0.08,0.24111995,0.0
86894,False,False,0.045,0.14467926,0.0
87429,False,False,0.015,0.09179827,0.0
88677,False,False,0.01,0.14645281,0.0
88925,False,False,0.11,0.58696645,0.0
88998,False,False,0.03,0.043552127,0.0
89522,False,False,0.03,0.087913156,0.0
89719,False,False,0.005,0.032114603,0.0
89966,False,False,0.11,0.1541696,0.0
90038,False,False,0.005,0.02757923,0.0
90564,False,False,0.025,0.09847755,0.0
93907,False,False,0.015,0.06300467,0.0
94155,False,False,0.1,0.27036917,0.0
94227,False,False,0.005,0.0975756,0.0
94752,False,False,0.03,0.06452332,0.0
97040,False,False,0.01,0.047343962,0.0
97286,False,False,0.14,0.28936872,0.0
97359,False,False,0.02,0.053519048,0.0
97887,False,False,0.04,0.106521286,0.0
98086,False,False,0.015,0.12286527,0.0
98334,False,False,0.15,0.5491027,0.0
98406,False,False,0.01,0.0835424,0.0
98939,False,False,0.02,0.058708422,0.0
99134,False,False,0.015,0.1243878,0.0
99382,False,False,0.06,0.2298403,0.0
99455,False,False,0.055,0.03765612,0.0
99989,False,False,0.03,0.08317503,0.0
100185,False,False,0.005,0.06868047,0.0
100434,False,False,0.125,0.21202834,0.0
100506,False,False,0.045,0.050548755,0.0
101034,False,False,0.055,0.07971196,0.0
104363,False,False,0.01,0.0014949313,0.0
104609,False,False,0.105,0.081808366,0.0
104681,False,False,0.005,0.0655605,0.0
105202,False,False,0.365,0.23311794,0.0
112739,False,False,0.02,0.006464051,0.0
112987,False,False,0.125,0.13395712,0.0
113060,False,False,0.01,0.044545405,0.0
113589,False,False,0.3,0.18328087,0.0
113785,False,False,0.0,0.0010503387,0.0
114034,False,False,0.075,0.04034372,0.0
114108,False,False,0.03,0.0193659,0.0
114631,False,False,0.34,0.28107712,0.0
121126,False,False,0.005,0.0025065823,0.0
121375,False,False,0.155,0.03626748,0.0
121449,False,False,0.015,0.049607407,0.0
121972,False,False,0.405,0.14360021,0.0
124305,False,True,0.635,0.20316362,1.0
124554,False,False,0.195,0.034115188,0.0
124620,False,False,0.01,0.13081181,0.0
125212,False,False,0.365,0.13888724,0.0
128725,False,True,0.24,0.09773728,1.0
128975,False,True,0.47,0.00025966155,0.0
129041,False,False,0.0,0.15610872,0.0
129640,False,False,0.35,0.062251266,0.0
130948,False,False,0.32,0.14425437,1.0
131195,False,True,0.355,0.018654354,0.0
131261,False,False,0.0,0.18967962,0.0
131852,False,False,0.255,0.14618461,0.0
139801,False,False,0.105,0.2575617,1.0
140048,False,False,0.44,0.00014783327,0.0
140114,False,False,0.0,0.097284466,0.0
140710,False,False,0.315,0.15229855,0.0
142013,False,True,0.18,0.2854935,1.0
142262,False,True,0.305,0.06559519,0.0
142329,False,False,0.005,0.103460245,0.0
142916,False,False,0.295,0.072637,0.0
145341,False,False,0.17,0.09886858,1.0
145588,False,False,0.28,0.24209279,0.0
145653,False,False,0.015,0.10535374,0.0
146246,False,False,0.26,0.06997269,0.0
152520,False,False,0.06,0.4217326,0.0
152768,False,False,0.03,0.04426293,0.0
152833,False,False,0.0,0.13656706,0.0
153438,False,False,0.01,0.25427723,0.0
153633,False,False,0.035,0.24664675,0.0
153882,False,False,0.065,0.37778935,0.0
153947,False,False,0.0,0.18731596,0.0
154558,False,False,0.005,0.21605608,0.0
155872,False,False,0.02,0.34179872,0.0
156120,False,False,0.045,0.3001898,0.0
156185,False,False,0.0,0.11340271,0.0
156790,False,False,0.005,0.096550584,0.0
162531,False,False,0.03,0.28000966,0.0
162779,False,False,0.085,0.05798696,0.0
162843,False,False,0.0,0.084389865,0.0
163448,False,False,0.005,0.25985456,0.0
165877,False,False,0.0,0.1364809,0.0
166126,False,False,0.045,0.32770514,0.0
166191,False,False,0.0,0.071424924,0.0
166796,False,False,0.015,0.19678599,0.0
175337,False,False,0.02,0.47790062,0.0
175585,False,False,0.045,0.16064309,0.0
175652,False,False,0.01,0.06249809,0.0
176148,False,False,0.005,0.16078722,0.0
177344,False,False,0.015,0.1402154,0.0
177591,False,False,0.015,0.0025013897,0.0
177659,False,False,0.0,0.05192179,0.0
178159,False,False,0.005,0.2082696,0.0
182385,False,False,0.01,0.12707879,0.0
182631,False,False,0.045,0.115173824,0.0
182698,False,False,0.0,0.044869926,0.0
183189,False,False,0.005,0.23280485,0.0
184387,False,False,0.01,0.26357812,0.0
184636,False,False,0.04,0.28808585,0.0
184705,False,False,0.01,0.07471393,0.0
185193,False,False,0.005,0.13308008,0.0
185391,False,False,0.005,0.26010066,0.0
185639,False,False,0.02,0.010992449,0.0
185707,False,False,0.01,0.07544346,0.0
186202,False,False,0.02,0.124366105,0.0
186396,False,False,0.04,0.3659548,0.0
186644,False,False,0.01,0.014064164,0.0
186712,False,False,0.01,0.0899065,0.0
187205,False,False,0.02,0.1499021,0.0
189417,False,False,0.025,0.26172477,0.0
189663,False,False,0.035,0.052322514,0.0
189731,False,False,0.005,0.09638417,0.0
190225,False,False,0.08,0.20767358,0.0
190420,False,False,0.045,0.042838495,0.0
190667,False,False,0.025,0.2897199,0.0
190739,False,False,0.29,0.010576451,0.0
191258,False,False,0.005,0.083074674,0.0
193468,False,False,0.025,0.005569459,0.0
193701,False,False,0.015,0.04748715,0.0
193774,False,False,0.0,0.013699351,0.0
194280,False,False,0.0,0.13685536,0.0
194476,False,False,0.015,0.0038518754,0.0
194706,False,False,0.03,0.094062686,0.0
194778,False,False,0.02,0.0017211913,0.0
195291,False,False,0.0,0.16119699,0.0
195486,False,False,0.025,0.008828683,0.0
195722,False,False,0.0,0.02387549,0.0
195795,False,False,0.015,0.008635897,0.0
196300,False,False,0.0,0.14660548,0.0
202668,False,False,0.0,0.024245687,0.0
202914,False,False,0.0,0.14026886,0.0
202987,False,False,0.015,0.007810517,0.0
203499,False,False,0.0,0.013200872,0.0
203697,False,False,0.0,0.07485701,0.0
203945,False,False,0.015,0.04769526,0.0
204018,False,False,0.025,0.0052511073,0.0
204540,False,False,0.0,0.002904629,0.0
210919,False,False,0.0,0.011429729,0.0
211166,False,False,0.015,0.006317782,0.0
211240,False,False,0.01,0.035261393,0.0
211746,False,False,0.0,0.042071108,0.0
214158,False,False,0.0,0.04797014,0.0
214462,False,False,0.005,0.033689212,0.0
214534,False,False,0.03,0.29717264,0.0
215062,False,False,0.0,0.08772761,0.0
228539,False,False,0.0,0.015403155,0.0
228845,False,False,0.01,0.025917223,0.0
228917,False,False,0.015,0.13429324,0.0
229450,False,False,0.0,0.13910197,0.0
229648,False,False,0.01,0.078518026,0.0
229955,False,False,0.005,0.08725926,0.0
230028,False,False,0.015,0.28409627,0.0
230558,False,False,0.005,0.11604874,0.0
234082,False,False,0.0,0.01883603,0.0
234386,False,False,0.055,0.03850454,0.0
234457,False,False,0.225,0.25549752,0.0
234985,False,False,0.005,0.15171172,0.0
235181,False,False,0.055,0.43486625,0.0
235422,False,False,0.015,0.038212884,0.0
235494,False,False,0.01,0.3529954,0.0
236023,False,False,0.03,0.19033913,0.0
240408,False,False,0.03,0.11719128,0.0
240657,False,False,0.085,0.31338036,0.0
240729,False,False,0.01,0.4694485,0.0
241263,False,False,0.045,0.16102669,0.0
241461,False,False,0.005,0.24690092,0.0
241709,False,False,0.03,0.32123718,0.0
241782,False,False,0.01,0.060108475,0.0
242326,False,False,0.015,0.00013863434,0.0
242509,False,False,0.03,0.26136535,0.0
242757,False,False,0.06,0.30547076,0.0
242829,False,False,0.03,0.052607913,0.0
243440,False,False,0.015,0.0013037085,0.0
243560,False,False,0.01,0.28679755,0.0
243808,False,False,0.02,0.00406482,0.0
243882,False,False,0.0,0.11162974,0.0
244415,False,False,0.0,0.13501959,0.0
245662,False,False,0.01,0.2092821,0.0
245911,False,False,0.035,0.059593152,0.0
245989,False,False,0.06,0.17430212,0.0
246514,False,False,0.0,0.17248094,0.0
246713,False,False,0.04,0.2845693,0.0
246961,False,False,0.03,0.1439706,0.0
247033,False,False,0.015,0.2142701,0.0
247566,False,False,0.0,0.17968093,0.0
249867,False,False,0.03,0.30515197,0.0
250115,False,False,0.04,0.30852503,0.0
250187,False,False,0.015,0.15677477,0.0
250727,False,False,0.0,0.18685885,0.0
259318,False,False,0.01,0.015201812,0.0
259627,False,False,0.01,0.018931296,0.0
259699,False,False,0.015,0.25764453,0.0
260234,False,False,0.045,0.14418843,0.0
