timestamp,DeviationID ValueY,CuStepNo ValueY,LevelMainTank ValueY,YC10001_MV ValueY,PI12002_PV_Out ValueY,PI12003_PV_Out ValueY,YC14001_MV ValueY,FIC14002_MV ValueY,FIC14002_PV_Out ValueY,FIC14002_SP ValueY,YC14006_MV ValueY,PI14012_PV_Out ValueY,YC23001_MV ValueY,YC22001_MV ValueY,YC21001_MV ValueY,FIC23002_PV_Out ValueY,FIC23002_MV ValueY,FIC23002_SP ValueY,FIC22002_MV ValueY,FIC22002_PV_Out ValueY,FIC22002_SP ValueY,FIC21002_MV ValueY,FIC21002_PV_Out ValueY,FIC21002_SP ValueY,YS23004_Ctrl ValueY,YS22004_Ctrl ValueY,YS21004_Ctrl ValueY,LIC23002_MV ValueY,LIC23002_PV_Out ValueY,LIC23002_SP ValueY,LIC22002_MV ValueY,LIC22002_PV_Out ValueY,LIC22002_SP ValueY,LIC21002_MV ValueY,LIC21002_PV_Out ValueY,LIC21002_SP ValueY,PIC14007_MV ValueY,PIC14007_PV_Out ValueY,PIC14007_SP ValueY,YC14008_Ctrl ValueY,PI10003_PV_Out ValueY,Batch
2018-10-25 14:48:54,7,1,102.801498413086,100,0.0567129850387573,2.44328713417053,100.0,100.0,498.690032958984,2000.0,19.3497219085693,1.35243058204651,0.0,0,23.4224605560303,0.0,0.0,0.0,0,0.0,0.0,23.4224605560303,56.4959487915039,49.5058059692383,0,0,0,0.0,1.97417533397675,2,0.0,1.9964554309845,2,49.5058059692383,2.0625,15,10.0,0.0879826098680496,0.200000002980232,0,0.0017432519234716,264.0
2018-10-25 14:48:55,7,1,102.774871826172,100,0.0555555820465088,2.49826383590698,100.0,100.0,827.802673339844,2000.0,24.107458114624,1.64699077606201,0.0,0,23.4224605560303,0.0,0.0,0.0,0,0.0,0.0,23.4224605560303,59.4618034362793,54.0795974731445,0,0,0,0.0,1.97576677799225,2,0.0,1.98849821090698,2,54.0795974731445,2.07761859893799,15,10.3100357055664,0.0985013097524643,0.200000002980232,0,0.0017336441669613,264.0
2018-10-25 14:48:56,7,1,102.751586914063,100,0.0572916269302368,2.29050922393799,100.0,100.0,1171.07397460938,2000.0,27.8894882202148,1.81944441795349,0.0,0,23.4224605560303,0.0,0.0,0.0,0,0.0,0.0,23.4224605560303,61.6319427490234,58.9375,0,0,0,0.0,1.96701383590698,2,0.0,1.98611104488373,2,58.9375,2.08716726303101,15,10.7314825057983,0.120002061128616,0.200000002980232,0,0.0017024111002683,264.0
2018-10-25 14:48:57,7,1,102.727554321289,100,0.0596064329147339,2.15567135810852,100.0,100.0,1434.82470703125,2000.0,30.4096069335938,1.85069441795349,0.0,0,23.4224605560303,0.0,0.0,0.0,0,0.0,0.0,23.4224605560303,63.0063667297363,63.1287422180176,0,0,0,0.0,1.96303522586823,2,0.0,1.98611104488373,2,63.1287422180176,2.10944724082947,15,12.7601718902588,0.16316756606102,0.200000002980232,0,0.0016572750173509,264.0
2018-10-25 14:48:58,7,1,102.700561523438,100,0.0561342239379883,1.9710648059845,99.9255981445313,99.8584823608398,1666.43713378906,2000.0,31.7495002746582,1.80729174613953,0.0,0,23.4224605560303,0.0,0.0,0.0,0,0.0,0.0,23.4224605560303,63.4403915405273,67.6843185424805,0,0,0,0.0,1.96303522586823,2,0.0,1.98770248889923,2,67.6843185424805,2.12456583976746,15,15.2712497711182,0.218337833881378,0.200000002980232,0,0.0016080979257822,264.0
2018-10-25 14:48:59,7,1,102.670501708984,100,0.0549768209457397,1.92071771621704,100.0,100.0,1722.67687988281,2000.0,32.2600135803223,1.72569441795349,0.0,0,23.4224605560303,0.0,0.0,0.0,0,0.0,0.0,23.4224605560303,63.5850677490234,72.0666656494141,0,0,0,0.0,1.96383094787598,2,0.0,1.98531532287598,2,72.0666656494141,2.14286756515503,15,23.1512260437012,0.316469192504883,0.200000002980232,0,0.0015776678919792,264.0
2018-10-25 14:49:00,7,1,102.640167236328,100,0.0532407760620117,1.89814805984497,100.0,100.0,1731.29772949219,2000.0,32.4109649658203,1.67708325386047,0.0,0,32.5881690979004,0.0,0.0,0.0,0,0.0,0.0,32.5881690979004,63.8020820617676,77.2289581298828,0,0,0,0.0,1.96701383590698,2,0.0,1.98531532287598,2,77.2289581298828,2.14605021476746,15,25.3840522766113,0.384527385234833,0.200000002980232,0,0.0015947138890624,264.0
2018-10-25 14:49:01,7,1,102.465957641602,100,0.0538194179534912,1.87789344787598,100.0,100.0,1770.64587402344,2000.0,32.5424919128418,1.62210655212402,0.0,0,26.2365570068359,0.0,0.0,0.0,0,0.0,0.0,26.2365570068359,71.6869201660156,81.4782104492188,0,0,0,0.0,1.97417533397675,2,0.0,1.98133683204651,2,81.4782104492188,2.16673898696899,15,26.0440635681152,0.417508065700531,0.200000002980232,0,0.0016490682028234,264.0
2018-10-25 14:49:02,7,1,102.265060424805,100,0.0555555820465088,1.84664344787598,100.0,99.9258880615234,1800.212890625,2000.0,32.9399490356445,1.58969902992249,0.0,0,29.0383129119873,0.0,0.0,0.0,0,0.0,0.0,29.0383129119873,73.5677108764648,86.0908203125,0,0,0,0.0,1.9749710559845,2,0.0,1.98690676689148,2,86.0908203125,2.18026614189148,15,25.7625370025635,0.410334944725037,0.200000002980232,0,0.0016861516050994,264.0
2018-10-25 14:49:03,7,1,102.03239440918,100,0.0567129850387573,1.79745364189148,100.0,100.0,1848.29516601563,2000.0,33.2147369384766,1.53703713417053,0.0,0,29.3623218536377,0.0,0.0,0.0,0,0.0,0.0,29.3623218536377,81.5972213745117,90.6987762451172,0,0,0,0.0,1.9765625,2,0.0,1.98690676689148,2,90.6987762451172,2.19379329681396,15,26.1895236968994,0.390587210655212,0.200000002980232,0,0.001720996806398,264.0
2018-10-25 14:49:04,7,1,101.784591674805,100,0.0538194179534912,1.78993058204651,100.0,100.0,1853.76086425781,2000.0,33.4943885803223,1.5023148059845,0.0,0,32.4496269226074,0.0,0.0,0.0,0,0.0,0.0,32.4496269226074,83.9120330810547,94.6380615234375,0,0,0,0.0,1.97099244594574,2,0.0,1.98372387886047,2,94.6380615234375,2.22005200386047,15,27.4700546264648,0.372538328170776,0.200000002980232,0,0.0017281910404563,264.0
2018-10-25 14:49:05,7,1,101.537185668945,100,0.0532407760620117,1.72337961196899,99.9041366577148,99.9291229248047,1916.71948242188,2000.0,33.8163146972656,1.46527791023254,0.0,0,34.8541069030762,0.0,0.0,0.0,0,0.0,0.0,34.8541069030762,86.4438629150391,98.979248046875,0,0,0,0.0,1.96780955791473,2,0.0,1.97735822200775,2,98.979248046875,2.23835349082947,15,27.810173034668,0.351121068000793,0.200000002980232,0,0.0017336339224129,264.0
2018-10-25 14:49:06,7,1,101.336334228516,100,0.0532407760620117,1.71064805984497,100.0,100.0,1940.27136230469,2000.0,33.8883094787598,1.42129635810852,0.0,0,32.3484954833984,0.0,0.0,0.0,0,0.0,0.0,32.3484954833984,94.0393524169922,102.361022949219,0,0,0,0.0,1.96462666988373,2,0.0,1.98690676689148,2,102.361022949219,2.27495646476746,15,28.3205623626709,0.331116497516632,0.200000002980232,0,0.0017448798753321,264.0
2018-10-25 14:49:07,7,1,101.172821044922,100,0.0526620149612427,1.70601844787598,100.0,100.0,1943.38879394531,2000.0,34.1411933898926,1.39120364189148,0.0,0,32.3538780212402,0.0,0.0,0.0,0,0.0,0.0,32.3538780212402,97.2222213745117,106.599006652832,0,0,0,0.0,1.96223950386047,2,0.0,1.98929393291473,2,106.599006652832,2.29484939575195,15,27.5994358062744,0.304246544837952,0.200000002980232,0,0.0017459583468735,264.0
2018-10-25 14:49:08,7,1,101.039138793945,100,0.0538194179534912,1.6539351940155,99.8171768188477,99.8188934326172,1994.26574707031,2000.0,34.3184623718262,1.36226844787598,0.0,0,37.1892013549805,0.0,0.0,0.0,0,0.0,0.0,37.1892013549805,99.3923645019531,110.5380859375,0,0,0,0.0,1.95428240299225,2,0.0,1.99168109893799,2,110.5380859375,2.3203125,15,28.1901702880859,0.285568356513977,0.200000002980232,0,0.0017394418828189,264.0
2018-10-25 14:49:09,7,1,100.93098449707,100,0.0526620149612427,1.63252305984497,99.6709442138672,99.6622848510742,2018.46655273438,2000.0,34.4481048583984,1.33217597007751,0.0,0,34.9439849853516,0.0,0.0,0.0,0,0.0,0.0,34.9439849853516,103.370948791504,114.714920043945,0,0,0,0.0,1.95746529102325,2,0.0,1.99088537693024,2,114.714920043945,2.34100103378296,15,28.7455749511719,0.269484162330627,0.200000002980232,0,0.0017334893345832,264.0
2018-10-25 14:49:10,7,1,100.84765625,100,0.0543981790542603,1.6273148059845,99.4704895019531,99.4608306884766,2032.18579101563,2000.0,34.5152893066406,1.30381941795349,0.0,0,34.9639472961426,0.0,0.0,0.0,0,0.0,0.0723379626870155,34.9639472961426,110.677085876465,118.30339050293,0,0,0,0.0,1.97019672393799,2,0.0723379626870155,1.98849821090698,2,118.30339050293,2.37282991409302,15,28.5152225494385,0.253797233104706,0.200000002980232,0,0.0017328877002,264.0
2018-10-25 14:49:11,7,1,100.851654052734,100,0.0520833730697632,1.62673616409302,99.420166015625,99.4148788452148,2017.63232421875,2000.0,34.6245460510254,1.28414344787598,0.0,0,34.9646263122559,0.0,0.0,0.0,0,0.0,0.0723379626870155,34.9646263122559,114.366317749023,121.378723144531,0,0,0,0.0,1.9765625,2,0.0723379626870155,1.98929393291473,2,121.378723144531,2.41420722007751,15,28.6389007568359,0.241137057542801,0.200000002980232,0,0.0017346953973174,264.0
2018-10-25 14:49:12,7,1,100.899261474609,100,0.0555555820465088,1.62152791023254,99.2520523071289,99.2699890136719,2020.65356445313,2000.0,34.7324066162109,1.27141213417053,0.0,0,34.9646263122559,0.0,0.0,0.0,0,0.0,0.0,34.9646263122559,116.825813293457,124.770202636719,0,0,0,0.0,1.97417533397675,2,0.0,1.98770248889923,2,124.770202636719,2.44921875,15,28.8636837005615,0.232616722583771,0.200000002980232,0,0.0017422926612198,264.0
2018-10-25 14:49:13,7,1,100.994049072266,100,0.0480324029922485,1.61747694015503,99.0874328613281,99.0603713989258,2035.24133300781,2000.0,34.917610168457,1.26273155212402,0.0,0,34.9646263122559,0.0,0.0,0.0,0,0.0,0.0,34.9646263122559,118.995948791504,127.566719055176,0,0,0,0.0,1.97099244594574,2,0.0,1.99168109893799,2,127.566719055176,2.49537038803101,15,28.8271465301514,0.224661350250244,0.200000002980232,0,0.0017467546276748,264.0
