timestamp,DeviationID ValueY,CuStepNo ValueY,LevelMainTank ValueY,YC10001_MV ValueY,PI12002_PV_Out ValueY,PI12003_PV_Out ValueY,YC14001_MV ValueY,FIC14002_MV ValueY,FIC14002_PV_Out ValueY,FIC14002_SP ValueY,YC14006_MV ValueY,PI14012_PV_Out ValueY,YC23001_MV ValueY,YC22001_MV ValueY,YC21001_MV ValueY,FIC23002_PV_Out ValueY,FIC23002_MV ValueY,FIC23002_SP ValueY,FIC22002_MV ValueY,FIC22002_PV_Out ValueY,FIC22002_SP ValueY,FIC21002_MV ValueY,FIC21002_PV_Out ValueY,FIC21002_SP ValueY,YS23004_Ctrl ValueY,YS22004_Ctrl ValueY,YS21004_Ctrl ValueY,LIC23002_MV ValueY,LIC23002_PV_Out ValueY,LIC23002_SP ValueY,LIC22002_MV ValueY,LIC22002_PV_Out ValueY,LIC22002_SP ValueY,LIC21002_MV ValueY,LIC21002_PV_Out ValueY,LIC21002_SP ValueY,PIC14007_MV ValueY,PIC14007_PV_Out ValueY,PIC14007_SP ValueY,YC14008_Ctrl ValueY,PI10003_PV_Out ValueY,Next_Step,Batch
2018-10-31 14:11:09,9,1,99.525390625,100,0.0642361640930176,2.53993058204651,100.0,100.0,648.172729492188,2000.0,21.8836975097656,1.5648148059845,0.0,0,22.5283584594727,0.0,0.0,0.0,0,0.0,0.0,22.5283584594727,59.5341415405273,62.8673782348633,0,0,0,0.0,1.97178816795349,2,0.0,1.97337961196899,2,62.8673782348633,1.87550640106201,15,10.0933065414429,0.116999730467796,0.200000002980232,0,0.0017335652373731,1.0,260.0
2018-10-31 14:11:10,9,1,99.5330810546875,100,0.0648148059844971,2.3773148059845,99.9887237548828,100.0,964.723205566406,2000.0,26.3669719696045,1.82754635810852,0.0,0,22.5283584594727,0.0,0.0,0.0,0,0.0,0.0,29.574821472168,60.4021987915039,62.8673782348633,0,0,0,0.0,1.97178816795349,2,0.0,1.97337961196899,2,62.8673782348633,1.87550640106201,15,10.0933065414429,0.116999730467796,0.200000002980232,0,0.0017335652373731,1.0,260.0
2018-10-31 14:11:11,9,1,99.5341949462891,100,0.0636574029922485,2.22743058204651,100.0,99.8359909057617,1330.51293945313,2000.0,29.5780544281006,1.82754635810852,0.0,0,22.5283584594727,0.0,0.0,0.0,0,0.0,0.0,29.574821472168,60.4021987915039,71.8113327026367,0,0,0,0.0,1.9765625,2,0.0,1.97576677799225,2,71.8113327026367,1.85004341602325,15,10.7853803634644,0.132001370191574,0.200000002980232,0,0.0017372202128171,1.0,260.0
2018-10-31 14:11:12,9,1,99.5319519042969,100,0.060763955116272,2.07523155212402,100.0,100.0,1548.88684082031,2000.0,31.413501739502,1.82349538803101,0.0,0,32.1039123535156,0.0,0.0,0.0,0,0.0,0.0,38.7649116516113,71.6145858764648,85.1712646484375,0,0,0,0.0,1.97735822200775,2,0.0,1.97894966602325,2,85.1712646484375,1.8030960559845,15,13.7623882293701,0.194714695215225,0.200000002980232,0,0.0016884834039956,1.0,260.0
2018-10-31 14:11:13,9,1,99.5161590576172,100,0.060763955116272,1.94618058204651,99.900390625,100.0,1681.88330078125,2000.0,32.6134796142578,1.78240752220154,0.0,0,18.5796756744385,0.0,0.0,0.0,0,0.0,0.0,18.5796756744385,78.8483810424805,89.0745239257813,0,0,0,0.0,1.97337961196899,2,0.0,1.9781539440155,2,89.0745239257813,1.79116022586823,15,15.6770267486572,0.23988202214241,0.200000002980232,0,0.0016205941792577,1.0,260.0
2018-10-31 14:11:14,9,1,99.4374847412109,100,0.0567129850387573,1.93923616409302,100.0,100.0,1686.62451171875,2000.0,33.2665824890137,1.69675922393799,0.0,0,39.6303672790527,0.0,0.0,0.0,0,0.0723379626870155,0.0723379626870155,35.6625595092773,84.8524322509766,98.3564910888672,0,0,0,0.0,1.97974538803101,2,0.0723379626870155,1.98133683204651,2,98.3564910888672,1.7601273059845,15,21.4761600494385,0.308276772499084,0.200000002980232,0,0.0015756795182824,1.0,260.0
2018-10-31 14:11:15,9,1,99.3210754394531,100,0.0625,1.8883101940155,100.0,100.0,1755.6083984375,2000.0,33.5741958618164,1.66087961196899,0.0,0,31.4802303314209,0.0,0.0,0.0,0,0.0723379626870155,0.0723379626870155,31.4802303314209,94.8350677490234,102.228157043457,0,0,0,0.0,1.98292827606201,2,0.0723379626870155,1.97894966602325,2,102.228157043457,1.74898719787598,15,23.3308410644531,0.358284115791321,0.200000002980232,0,0.0016011293046176,1.0,260.0
2018-10-31 14:11:16,9,1,99.2103118896484,100,0.0601851940155029,1.93229174613953,100.0,100.0,1715.26794433594,2000.0,33.939037322998,1.61863422393799,0.0,0,35.1185455322266,0.0,0.0,0.0,0,0.0,0.0,40.6834373474121,99.0306701660156,111.497009277344,0,0,0,0.0,1.97735822200775,2,0.0,1.96223950386047,2,111.497009277344,1.71875,15,24.4387264251709,0.391955614089966,0.200000002980232,0,0.0016479198820889,1.0,260.0
2018-10-31 14:11:17,9,1,99.0120391845703,100,0.0601851940155029,1.85243058204651,100.0,100.0,1779.22216796875,2000.0,34.3348922729492,1.59837961196899,0.0,0,25.6522026062012,0.0,0.0,0.0,0,0.217013895511627,0.217013895511627,25.6522026062012,105.179397583008,115.917655944824,0,0,0,0.0,1.98054111003876,2,0.217013895511627,1.96223950386047,2,115.917655944824,1.697265625,15,25.7377986907959,0.406587064266205,0.200000002980232,0,0.0016916505992412,1.0,260.0
2018-10-31 14:11:18,9,1,98.8487091064453,100,0.0543981790542603,1.84722232818604,100.0,100.0,1805.45886230469,2000.0,34.5602340698242,1.54629635810852,0.0,0,35.0846061706543,0.0,0.0,0.0,0,0.0,0.0,41.9283409118652,113.064231872559,124.675048828125,0,0,0,0.0,1.97974538803101,2,0.0,1.96462666988373,2,124.675048828125,1.6773726940155,15,26.3667163848877,0.40250551700592,0.200000002980232,0,0.0017237111460417,1.0,260.0
2018-10-31 14:11:19,9,1,98.5432891845703,100,0.0590277910232544,1.74305558204651,99.8981170654297,99.8981170654297,1867.82690429688,2000.0,34.8234214782715,1.52141213417053,0.0,0,31.172233581543,0.0,0.0,0.0,0,0.0,0.0,31.172233581543,117.404510498047,128.856872558594,0,0,0,0.0,1.98372387886047,2,0.0,1.96780955791473,2,128.856872558594,1.66066265106201,15,27.4635448455811,0.390316128730774,0.200000002980232,0,0.0017513004131615,1.0,260.0
2018-10-31 14:11:20,9,1,98.2799987792969,100,0.0601851940155029,1.68229174613953,99.7140426635742,99.7291107177734,1969.86926269531,2000.0,34.7968711853027,1.43402791023254,0.0,0,36.8354797363281,0.0,0.0,0.0,0,-0.0723379626870155,0.144675925374031,42.1323356628418,125.795715332031,136.638565063477,0,0,0,0.0,1.9781539440155,2,0.144675925374031,1.97258388996124,2,136.638565063477,1.65986692905426,15,27.9838275909424,0.370436131954193,0.200000002980232,0,0.0017783327493816,1.0,260.0
2018-10-31 14:11:21,9,1,98.0884399414063,100,0.0538194179534912,1.64004635810852,99.6703872680664,99.6727981567383,1995.17553710938,2000.0,34.7135162353516,1.39930558204651,0.0,0,48.4964179992676,0.0,0.0,0.0,0,0.0,0.0,48.4964179992676,126.591438293457,140.16259765625,0,0,0,0.0,1.9765625,2,0.0,1.97337961196899,2,140.16259765625,1.6558883190155,15,28.7184028625488,0.351666271686554,0.200000002980232,0,0.0018078305292874,1.0,260.0
2018-10-31 14:11:22,9,1,97.8835296630859,100,0.0584490299224854,1.62152791023254,99.3049011230469,99.2859649658203,2037.8642578125,2000.0,34.4269065856934,1.32870364189148,0.0,0,39.0038299560547,0.289351850748062,0.0,0.0,0,0.0,0.0,39.0046844482422,142.288772583008,148.528198242188,0,0,0,0.0,1.96383094787598,2,0.0,1.98054111003876,2,148.528198242188,1.64395248889923,15,28.5958385467529,0.328325748443604,0.200000002980232,0,0.0018064307514578,1.0,260.0
2018-10-31 14:11:23,9,1,97.7206726074219,100,0.0526620149612427,1.65567135810852,99.0998840332031,99.3193969726563,1997.62683105469,2000.0,34.3703536987305,1.31076383590698,0.0,0,39.0046882629395,0.289351850748062,0.0,0.0,0,0.0,0.0,39.0046882629395,144.53125,152.097839355469,0,0,0,0.0,1.96701383590698,2,0.0,1.97576677799225,2,152.097839355469,1.63917827606201,15,29.3080577850342,0.306929528713226,0.200000002980232,0,0.0017835390754044,1.0,260.0
2018-10-31 14:11:24,9,1,97.5989685058594,100,0.0584490299224854,1.66666674613953,99.3944931030273,99.4322280883789,1986.21142578125,2000.0,34.5546340942383,1.30555558204651,0.0,0,39.0046882629395,0.0,0.0,0.0,0,0.0,0.0,39.0046882629395,150.679977416992,159.350402832031,0,0,0,0.0,1.97258388996124,2,0.0,1.97576677799225,2,159.350402832031,1.64872682094574,15,29.0284481048584,0.282135128974915,0.200000002980232,0,0.0017790554556995,1.0,260.0
2018-10-31 14:11:25,9,1,97.5126342773438,100,0.0619213581085205,1.62037038803101,99.3864059448242,99.3848648071289,2003.08911132813,2000.0,34.7843399047852,1.29629635810852,0.0,0,43.0900230407715,0.0,0.0,0.0,0,0.0,0.0,43.0900230407715,152.199066162109,163.126831054688,0,0,0,0.0,1.9765625,2,0.0,1.9781539440155,2,163.126831054688,1.63997399806976,15,29.1821460723877,0.263128578662872,0.200000002980232,0,0.0017966721206903,1.0,260.0
2018-10-31 14:11:26,9,1,97.4538421630859,100,0.0578703880310059,1.56307864189148,98.7039794921875,98.6614074707031,2085.13647460938,2000.0,34.7843399047852,1.29629635810852,0.0,0,43.0900230407715,0.0,0.0,0.0,0,0.0,0.0,43.0900230407715,152.199066162109,163.126831054688,0,0,0,0.0,1.9765625,2,0.0,1.9781539440155,2,163.126831054688,1.63997399806976,15,29.1821460723877,0.263128578662872,0.200000002980232,0,0.0017966721206903,1.0,260.0
2018-10-31 14:11:27,9,1,97.5269012451172,100,0.0555555820465088,1.56307864189148,98.7039794921875,98.6614074707031,2085.13647460938,2000.0,34.7486419677734,1.24826383590698,0.0,0,43.1335411071777,0.0,0.0,0.0,0,0.0,0.0,40.8962669372559,162.615737915039,171.376770019531,0,0,0,0.0,1.97974538803101,2,0.0,1.9749710559845,2,163.126831054688,1.63997399806976,15,29.1821460723877,0.263128578662872,0.200000002980232,0,0.0017966721206903,1.0,260.0
2018-10-31 14:11:28,9,1,97.6901245117188,100,0.0567129850387573,1.58101844787598,98.2545166015625,98.2497024536133,2078.67163085938,2000.0,34.6015357971191,1.24826383590698,0.0,0,43.1335411071777,0.0,0.0,0.0,0,0.0,0.0,40.8962669372559,162.615737915039,171.376770019531,0,0,0,0.0,1.97974538803101,2,0.0,1.9749710559845,2,171.376770019531,1.63042533397675,15,28.6343097686768,0.245598196983337,0.200000002980232,0,0.0017738596070557,1.0,260.0
2018-10-31 14:11:29,9,1,97.8764343261719,100,0.0543981790542603,1.56597232818604,97.2584533691406,97.2080383300781,2100.8330078125,2000.0,34.3911437988281,1.19965291023254,0.0,0,42.7351760864258,0.0,0.0,0.0,0,0.0,0.0,42.7351760864258,179.325805664063,185.992492675781,0,0,0,0.0,1.9781539440155,2,0.0,1.97099244594574,2,185.992492675781,1.62962961196899,15,29.2012577056885,0.217949748039246,0.200000002980232,0,0.0017532587517052,1.0,260.0
2018-10-31 14:11:30,9,1,98.0633239746094,100,0.0619213581085205,1.59722232818604,96.9727020263672,96.9426116943359,2060.169921875,2000.0,34.3488388061523,1.20138883590698,0.0,0,42.7351875305176,0.0,0.0,0.0,0,0.0,0.0,42.7351875305176,187.138305664063,193.379119873047,0,0,0,0.0,1.97258388996124,2,0.0,1.97178816795349,2,193.379119873047,1.63360822200775,15,28.8154163360596,0.208873838186264,0.200000002980232,0,0.0017448759172111,1.0,260.0
2018-10-31 14:11:31,9,1,98.2128601074219,100,0.0584490299224854,1.60069441795349,96.7761306762695,96.7782516479492,2042.51293945313,2000.0,34.5290679931641,1.20486116409302,0.0,0,42.7351875305176,0.0,0.0,0.0,0,0.0,0.0,42.7351875305176,189.597793579102,196.412902832031,0,0,0,0.0,1.97337961196899,2,0.0,1.97019672393799,2,196.412902832031,1.63917827606201,15,28.6991901397705,0.201996028423309,0.200000002980232,0,0.00174191291444,1.0,260.0
2018-10-31 14:11:32,9,1,98.33349609375,100,0.060763955116272,1.60763883590698,96.5785751342773,96.5297470092773,2046.76318359375,2000.0,34.7188110351563,1.21527791023254,0.0,0,42.7351875305176,0.0,0.0,0.0,0,0.0,0.0,42.7351875305176,195.3125,203.789398193359,0,0,0,0.0,1.97735822200775,2,0.0,1.97258388996124,2,203.789398193359,1.64633965492249,15,28.4134330749512,0.195305526256561,0.200000002980232,0,0.001744370907545,1.0,260.0
2018-10-31 14:11:33,9,1,98.42626953125,100,0.0613425970077515,1.55555558204651,96.2239761352539,96.079963684082,2081.30834960938,2000.0,34.8564758300781,1.21006941795349,0.0,0,46.0635833740234,0.0,0.0,0.0,0,0.0,0.0,46.0635833740234,196.61457824707,207.15087890625,0,0,0,0.0,1.97099244594574,2,0.0,1.96940100193024,2,207.15087890625,1.64554393291473,15,28.259069442749,0.190388590097427,0.200000002980232,0,0.0017531986813992,1.0,260.0
2018-10-31 14:11:34,9,1,98.4988250732422,100,0.0561342239379883,1.50289344787598,95.2596664428711,95.1910934448242,2137.15673828125,2000.0,34.7143707275391,1.17361116409302,0.0,0,54.313404083252,0.0,0.0,0.0,0,0.0,0.0723379626870155,45.6146850585938,204.354751586914,214.732482910156,0,0,0,0.0,1.97576677799225,2,0.0723379626870155,1.97337961196899,2,214.732482910156,1.64872682094574,15,28.1640739440918,0.18744483590126,0.200000002980232,0,0.001755328848958,1.0,260.0
2018-10-31 14:11:35,9,1,98.5317993164063,100,0.0526620149612427,1.5625,94.5153198242188,94.4469833374023,2136.67944335938,2000.0,34.4675140380859,1.16493058204651,0.0,0,45.6991577148438,0.0,0.0,0.0,0,0.0,0.0723379626870155,45.6991577148438,208.405670166016,217.845504760742,0,0,0,0.0,1.97576677799225,2,0.0723379626870155,1.97099244594574,2,217.845504760742,1.6527054309845,15,28.1297664642334,0.187055677175522,0.200000002980232,0,0.0017846587579697,1.0,260.0
2018-10-31 14:11:36,9,1,98.4710693359375,100,0.0578703880310059,1.56307864189148,94.308219909668,94.2976989746094,2077.31884765625,2000.0,34.4448204040527,1.17129635810852,0.0,0,55.0528564453125,0.144675925374031,0.0,0.144675925374031,0,0.0,0.0,41.8453369140625,215.350112915039,225.130523681641,0,0,0,0.144675925374031,1.96940100193024,2,0.0,1.97099244594574,2,225.130523681641,1.66145837306976,15,28.0219764709473,0.187028646469116,0.200000002980232,0,0.0017839060164988,1.0,260.0
2018-10-31 14:11:37,9,1,98.3269958496094,100,0.0567129850387573,1.55729174613953,93.7031860351563,93.6493682861328,2107.64111328125,2000.0,34.3653755187988,1.16724538803101,0.0,0,47.4059143066406,0.0,0.0,0.0,0,0.0,0.0,47.4059143066406,222.65625,227.743347167969,0,0,0,0.0,1.97735822200775,2,0.0,1.97099244594574,2,227.743347167969,1.67498552799225,15,27.9036560058594,0.186980098485947,0.200000002980232,0,0.0017597216647118,1.0,260.0
2018-10-31 14:11:38,9,1,98.1565704345703,100,0.0555555820465088,1.56307864189148,93.2836761474609,93.2375259399414,2092.29467773438,2000.0,34.3303070068359,1.16840291023254,0.0,0,47.4083938598633,0.0,0.0,0.0,0,0.0,0.0,47.4083938598633,230.541091918945,234.143997192383,0,0,0,0.0,1.97735822200775,2,0.0,1.96860527992249,2,234.143997192383,1.70044851303101,15,27.8494338989258,0.187372833490372,0.200000002980232,0,0.0017353252042084,1.0,260.0
